SN BN-P 4CmS	353.868	IS      Def	568.954	15	0.607814213209445	129
SN Best 2CPp	372.98	IS      STL	597.884	15	0.602992117539815	129
SN Best 2CPp	372.98	IS      POp	589.382	15	0.580197329615529	129
SN Best 4Cm 	379.362	IS      STL	597.884	15	0.576025010412218	129
SN BN-L 2CPm	394.7	IS      AIF	615.056	15	0.558287306815303	129
SN BN-P 2CPm	365.596	IS      Def	568.954	15	0.556236939135001	129
SN Best 4Cm 	379.362	IS      POp	589.382	15	0.553613698789019	129
SN BN-P 4Cm 	396.366	IS      AIF	615.056	15	0.551737535510109	129
SN Best 2CPp	372.98	IS      Def	568.954	15	0.525427636870609	129
SN BN-L 2CPm	394.7	IS      STL	597.884	15	0.514780846212313	129
SN BN-P 2CPp	406.822	IS      AIF	615.056	15	0.511855307726721	129
SN BN-P 4Cm 	396.366	IS      STL	597.884	15	0.508413940650813	129
SN Best 4Cm 	379.362	IS      Def	568.954	15	0.499765395585219	129
SN BN-L 2CPm	394.7	IS      POp	589.382	15	0.493240435774005	129
SN BN-P 4Cm 	396.366	IS      POp	589.382	15	0.486964068562894	129
SN BN-P 2CPp	406.822	IS      STL	597.884	15	0.469645201095319	129
